Eff Date,Course ID,Offer Nbr,Primary Component,Enrol Component,Final Exam,Sect Size,Contact,S+Templates Reqd,Component
01/01/2017,106236,1,WRK,,N,20,2,1,WRK
01/01/2017,106237,1,WRK,WRK,Y,20,1,2,WRK
01/01/2017,106240,1,LEC,,Y,50,3,2,LEC
01/01/2017,106241,1,WRK,WRK,N,50,1,2,WRK
01/01/2017,106244,1,THE,,N,100,0,1,THE
01/01/2017,106247,1,THE,,N,100,0,1,THE
01/01/2017,106253,1,THE,,N,100,0,1,THE
01/01/2017,106255,1,LEC,,N,70,1,1,TUT
01/01/2017,106255,1,LEC,,N,70,3,2,PRA
01/01/2017,106255,1,LEC,,Y,70,1,3,LEC
01/01/2017,106256,1,LEC,,N,70,1,1,TUT
01/01/2017,106256,1,LEC,,N,70,3,2,PRA
01/01/2017,106256,1,LEC,,Y,70,1,3,LEC
01/01/2017,106257,1,DST,DST,N,10,2,1,DST
01/01/2017,106258,1,THE,,N,100,0,1,THE
01/01/2017,106259,1,LEC,LEC,N,30,1,1,TUT
01/01/2017,106259,1,LEC,LEC,N,30,2,2,LEC
01/01/2017,106260,1,LEC,,N,15,1,1,TUT
01/01/2017,106260,1,LEC,,N,25,2,2,LEC
01/01/2017,106261,1,LEC,,N,15,1,1,TUT
01/01/2017,106261,1,LEC,,N,25,2,1,LEC
01/01/2017,106262,1,LEC,,N,15,1,1,TUT
01/01/2017,106262,1,LEC,,N,25,2,1,LEC
01/01/2017,106263,1,LEC,,N,15,1,1,TUT
01/01/2017,106263,1,LEC,,N,25,2,1,LEC
01/01/2017,106264,1,LEC,,N,15,1,1,TUT
01/01/2017,106264,1,LEC,,N,25,2,1,LEC
01/01/2017,106265,1,LEC,,N,40,2,1,LEC
01/01/2017,106266,1,LEC,,N,20,2,1,LEC
01/01/2017,106267,1,LEC,,N,1,2,1,LEC
01/01/2017,106269,1,LEC,,N,15,1,1,TUT
01/01/2017,106269,1,LEC,,N,20,2,1,LEC
01/01/2017,106270,1,LEC,,N,20,2,1,LEC
01/01/2017,106270,1,LEC,,N,40,1,1,TUT
01/01/2017,106271,1,LEC,,N,1,2,1,LEC
01/01/2017,106273,1,LEC,,N,15,1,1,TUT
01/01/2017,106273,1,LEC,,Y,15,2,1,LEC
01/01/2017,106274,1,LEC,,N,15,1,1,TUT
01/01/2017,106274,1,LEC,,Y,15,2,1,LEC
01/01/2017,106275,1,LEC,,N,10,1,1,TUT
01/01/2017,106275,1,LEC,,Y,10,2,1,LEC
01/01/2017,106276,1,LEC,,N,10,1,1,TUT
01/01/2017,106276,1,LEC,,Y,10,2,1,LEC
01/01/2017,106277,1,LEC,,N,20,1,1,TUT
01/01/2017,106277,1,LEC,,Y,15,2,1,LEC
01/01/2017,106278,1,LEC,,N,15,1,1,TUT
01/01/2017,106278,1,LEC,,Y,15,2,1,LEC
01/01/2017,106279,1,LEC,,Y,10,2,1,LEC
01/01/2017,106280,1,LEC,,Y,10,2,1,LEC
01/01/2017,106281,1,LEC,,Y,20,2,1,LEC
01/01/2017,106282,1,LEC,,Y,10,2,1,LEC
01/01/2017,106283,1,LEC,,N,10,2,1,LEC
01/01/2017,106283,1,LEC,,N,10,2,1,TUT
01/01/2017,106284,1,LEC,,N,10,1,1,TUT
01/01/2017,106284,1,LEC,,N,10,2,1,LEC
01/01/2017,106285,1,LEC,,N,10,1,1,LEC
01/01/2017,106286,1,LEC,,N,10,1,1,LEC
01/01/2017,106289,1,LEC,,N,30,1,1,LEC
01/01/2017,106289,1,LEC,,N,30,2,1,SEM
01/01/2017,106297,1,LEC,,N,30,2,1,LEC
01/01/2017,106297,1,LEC,,N,30,2,1,SEM
01/01/2017,106297,2,LEC,,N,30,2,1,LEC
01/01/2017,106297,2,LEC,,N,30,2,1,SEM
01/01/2017,106299,1,SEM,,N,30,2,2,SEM
01/01/2017,106299,2,SEM,,N,30,2,2,SEM
01/01/2017,106300,1,LEC,LEC,N,25,1,1,TUT
01/01/2017,106300,1,LEC,LEC,Y,200,2,1,LEC
01/01/2017,106301,1,LEC,,N,25,1,1,TUT
01/01/2017,106301,1,LEC,,Y,140,1,1,LEC
01/01/2017,106302,1,LEC,,N,25,1,1,TUT
01/01/2017,106302,1,LEC,,Y,180,2,1,LEC
01/01/2017,106303,1,LEC,,N,25,1,1,TUT
01/01/2017,106303,1,LEC,,Y,120,1,2,LEC
01/01/2017,106304,1,LEC,,N,35,2,1,WRK
01/01/2017,106304,1,LEC,,Y,130,1,1,LEC
01/01/2017,106305,1,LEC,,N,30,1,1,WRK
01/01/2017,106305,1,LEC,,Y,140,1,2,LEC
01/01/2017,106306,1,LEC,,N,24,1,1,TUT
01/01/2017,106306,1,LEC,,Y,70,1,2,LEC
01/01/2017,106307,1,LEC,,N,25,1,1,TUT
01/01/2017,106307,1,LEC,,Y,25,2,1,LEC
01/01/2017,106307,2,LEC,,N,25,1,1,TUT
01/01/2017,106307,2,LEC,,Y,25,2,1,LEC
01/01/2017,106310,1,SEM,,N,30,1,1,SEM
01/01/2017,106311,1,SEM,,N,30,0,1,SEM
01/01/2017,106313,1,LEC,,N,22,1,1,TUT
01/01/2017,106313,1,LEC,,Y,110,1,2,LEC
01/01/2017,106323,1,LEC,,N,22,1,1,TUT
01/01/2017,106323,1,LEC,,Y,60,2,1,LEC
01/01/2017,106324,1,LEC,,N,40,2,1,SGD
01/01/2017,106324,1,LEC,,N,90,1,1,LEC
01/01/2017,106325,1,SEM,,N,30,3,1,SEM
01/01/2017,106326,1,SEM,,N,40,3,1,SEM
01/01/2017,106327,1,SEM,,Y,30,3,1,SEM
01/01/2017,106328,1,SEM,,Y,40,3,1,SEM
01/01/2017,106329,1,SEM,,N,40,3,1,SEM
01/01/2017,106330,1,SEM,,N,40,3,1,SEM
01/01/2017,106331,1,SEM,,N,30,3,1,SEM
01/01/2017,106331,1,SEM,,N,30,3,1,WRK
01/01/2017,106332,1,SEM,,N,20,3,1,SEM
01/01/2017,106335,1,LEC,,N,25,2,1,TUT
01/01/2017,106335,1,LEC,,N,120,1,1,LEC
01/01/2017,106335,2,LEC,,N,25,2,1,TUT
01/01/2017,106335,2,LEC,,N,120,1,1,LEC
01/01/2017,106336,1,SGD,,N,25,1,1,TUT
01/01/2017,106336,1,SGD,,Y,120,2,1,SGD
01/01/2017,106342,1,LEC,,N,60,2,5,LEC
01/01/2017,106342,1,LEC,,N,60,3,5,SEM
01/01/2017,106345,1,LEC,,N,32,2,1,SEM
01/01/2017,106345,1,LEC,,N,130,1,1,LEC
01/01/2017,106347,1,LEC,,N,35,1,2,LEC
01/01/2017,106347,1,LEC,,N,35,1,2,TUT
01/01/2017,106348,1,LEC,,N,40,1,1,LEC
01/01/2017,106348,1,LEC,,N,40,2,1,TUT
01/01/2017,106351,1,LEC,,Y,25,2,1,LEC
01/01/2017,106351,2,LEC,LEC,Y,25,2,1,LEC
01/01/2017,106351,3,LEC,LEC,Y,25,2,1,LEC
01/01/2017,106352,1,SEM,,N,30,0,1,SEM
01/01/2017,106353,1,LEC,,N,30,2,1,SEM
01/01/2017,106353,1,LEC,,N,130,1,1,LEC
01/01/2017,106355,1,LEC,,N,40,2,3,WRK
01/01/2017,106355,1,LEC,,N,80,1,1,LEC
01/01/2017,106356,1,LEC,,N,20,1,1,TUT
01/01/2017,106356,1,LEC,,N,250,2,1,LEC
01/01/2017,106357,1,LEC,,N,30,2,1,SEM
01/01/2017,106357,1,LEC,,N,125,1,1,LEC
01/01/2017,106358,1,SEM,SEM,Y,35,7.5,1,SEM
01/01/2017,106358,2,SEM,SEM,Y,35,7.5,1,SEM
01/01/2017,106358,3,SEM,,Y,35,7.5,1,SEM
01/01/2017,106359,1,SEM,SEM,Y,25,7.5,4,SEM
01/01/2017,106359,2,SEM,,Y,25,7.5,4,SEM
01/01/2017,106359,3,SEM,,Y,25,7.5,4,SEM
01/01/2017,106360,1,LEC,TUT,N,25,1,2,TUT
01/01/2017,106360,1,LEC,TUT,Y,130,2,2,LEC
01/01/2017,106360,2,LEC,,N,25,1,2,TUT
01/01/2017,106360,2,LEC,,Y,130,2,2,LEC
01/01/2017,106360,3,LEC,,N,25,1,2,TUT
01/01/2017,106360,3,LEC,,Y,130,2,2,LEC
01/01/2017,106361,1,LEC,,N,30,2,1,WRK
01/01/2017,106361,1,LEC,,N,300,1,1,LEC
01/01/2017,106362,1,LEC,,N,30,4,1,SEM
01/01/2017,106362,1,LEC,,N,30,4,1,WRK
01/01/2017,106362,1,LEC,,N,60,2,2,LEC
01/01/2017,106363,1,LEC,,N,10,1,2,TUT
01/01/2017,106363,1,LEC,,N,30,2,1,LEC
01/01/2017,106365,1,SEM,SEM,N,25,2,1,SEM
01/01/2017,106367,1,SEM,,N,5,2,1,SEM
01/01/2017,106368,1,SEM,,N,5,2,1,SEM
01/01/2017,106369,1,LEC,,N,30,2,1,SEM
01/01/2017,106369,1,LEC,,N,80,1,1,LEC
01/01/2017,106370,1,LEC,,N,15,2,3,SEM
01/01/2017,106370,1,LEC,,N,60,1,1,LEC
01/01/2017,106371,1,LEC,,N,15,2,3,SEM
01/01/2017,106371,1,LEC,,N,90,1,1,LEC
01/01/2017,106372,1,LEC,LEC,N,90,3,1,LEC
01/01/2017,106373,1,LEC,,N,75,1,1,LEC
01/01/2017,106373,1,LEC,,N,75,1,1,SEM
01/01/2017,106373,1,LEC,,N,75,1,1,TUT
01/01/2017,106374,1,LEC,,N,70,2,1,LEC
01/01/2017,106374,1,LEC,,N,70,8,1,PRA
01/01/2017,106375,1,LEC,,N,45,3,1,LAB
01/01/2017,106375,1,LEC,,N,90,2,1,PRA
01/01/2017,106375,1,LEC,,N,90,2,2,LEC
01/01/2017,106376,1,LEC,LEC,N,35,2,1,TUT
01/01/2017,106376,1,LEC,LEC,Y,100,2,1,LEC
01/01/2017,106376,2,LEC,,N,35,2,1,TUT
01/01/2017,106376,2,LEC,,Y,100,2,1,LEC
01/01/2017,106377,1,THE,,Y,0,1,1,THE
01/01/2017,106378,1,THE,,N,0,1,1,THE
01/01/2017,106381,1,LEC,,Y,35,1,3,LEC
01/01/2017,106382,1,LEC,,Y,10,2,4,LEC
01/01/2017,106383,1,PJT,PJT,Y,20,1,1,PJT
01/01/2017,106384,1,LEC,,N,20,1,1,SGD
01/01/2017,106384,1,LEC,,N,30,1,1,TUT
01/01/2017,106384,1,LEC,,Y,180,1,2,LEC
01/01/2017,106384,2,LEC,,N,20,1,1,SGD
01/01/2017,106384,2,LEC,,N,30,1,1,TUT
01/01/2017,106384,2,LEC,,Y,180,1,2,LEC
01/01/2017,106385,1,WRK,,N,2,2,2,PRA
01/01/2017,106385,1,WRK,,Y,2,2,2,WRK
01/01/2017,106386,1,PJT,,Y,20,1,1,PJT
01/01/2017,106387,1,LEC,,N,10,1,1,TUT
01/01/2017,106387,1,LEC,,Y,40,1,2,LEC
01/01/2017,106387,2,LEC,,N,10,1,1,TUT
01/01/2017,106387,2,LEC,,Y,40,1,2,LEC
01/01/2017,106388,1,WRK,,N,50,2,2,PRA
01/01/2017,106388,1,WRK,,Y,50,2,2,WRK
01/01/2017,106389,1,LEC,,Y,35,1,3,LEC
01/01/2017,106391,1,LEC,,Y,35,1,3,LEC
01/01/2017,106393,1,LEC,,Y,35,1,3,LEC
01/01/2017,106396,1,LEC,,N,90,1,1,LEC
01/01/2017,106396,1,LEC,,N,90,1,1,SEM
01/01/2017,106396,1,LEC,,N,90,1,1,TUT
01/01/2017,106397,1,LEC,,N,30,2,1,SEM
01/01/2017,106397,1,LEC,,N,45,1,1,LEC
01/01/2017,106402,1,LEC,,N,25,1,1,TUT
01/01/2017,106402,1,LEC,,N,80,2,1,LEC
01/01/2017,106403,1,SEM,,N,60,3,1,SEM
01/01/2017,106406,1,LEC,,N,85,1,1,SEM
01/01/2017,106406,1,LEC,,N,85,2,1,LEC
01/01/2017,106406,2,LEC,,N,85,1,1,SEM
01/01/2017,106406,2,LEC,,N,85,2,1,LEC
01/01/2017,106406,3,LEC,,N,85,1,1,SEM
01/01/2017,106406,3,LEC,,N,85,2,1,LEC
01/01/2017,106407,1,LEC,,N,15,1,1,LEC
01/01/2017,106408,1,LEC,,N,65,1,1,SEM
01/01/2017,106408,1,LEC,,N,65,2,1,LEC
01/01/2017,106408,2,LEC,,N,65,1,1,SEM
01/01/2017,106408,2,LEC,,N,65,2,1,LEC
01/01/2017,106408,3,LEC,,N,65,1,1,SEM
01/01/2017,106408,3,LEC,,N,65,2,1,LEC
01/01/2017,106409,1,SEM,,Y,40,3,2,SEM
01/01/2017,106409,2,SEM,,Y,40,3,2,SEM
01/01/2017,106410,1,LEC,,N,30,1,1,SEM
01/01/2017,106410,1,LEC,,N,30,2,1,LEC
01/01/2017,106410,2,LEC,,N,30,1,1,SEM
01/01/2017,106410,2,LEC,,N,30,2,1,LEC
01/01/2017,106412,1,WRK,,N,20,3,1,WRK
01/01/2017,106415,1,IND,,Y,45,0,1,IND
01/01/2017,106416,1,IND,,Y,45,0,1,IND
01/01/2017,106417,1,IND,,Y,45,0,1,IND
01/01/2017,106418,1,IND,,Y,45,0,1,IND
01/01/2017,106419,1,IND,,Y,45,0,1,IND
01/01/2017,106420,1,IND,,Y,45,0,1,IND
01/01/2017,106421,1,IND,,Y,45,0,1,IND
01/01/2017,106422,1,IND,,Y,45,0,1,IND
01/01/2017,106423,1,FLD,,N,10,0,1,FLD
01/01/2017,106424,1,LEC,,N,60,3,1,PRA
01/01/2017,106424,1,LEC,,N,60,3,1,WRK
01/01/2017,106424,1,LEC,,Y,60,1,2,LEC
01/01/2017,106425,1,TUT,TUT,N,80,2,1,TUT
01/01/2017,106425,1,TUT,TUT,N,80,2,1,WRK
01/01/2017,106426,1,TUT,TUT,N,80,2,1,TUT
01/01/2017,106426,1,TUT,TUT,N,80,2,1,WRK
01/01/2017,106427,1,LEC,SEM,Y,30,2,1,SEM
01/01/2017,106427,1,LEC,SEM,Y,150,1,1,LEC
01/01/2017,106428,1,LEC,LEC,Y,30,2,1,SEM
01/01/2017,106428,1,LEC,LEC,Y,100,1,1,LEC
01/01/2017,106429,1,LEC,SEM,Y,30,2,1,SEM
01/01/2017,106429,1,LEC,SEM,Y,90,1,3,LEC
01/01/2017,106430,1,LEC,,Y,120,1,1,LEC
01/01/2017,106433,1,LEC,LEC,Y,30,2,5,SEM
01/01/2017,106433,1,LEC,LEC,Y,120,6,5,LEC
01/01/2017,106434,1,LEC,TUT,N,22,1,1,TUT
01/01/2017,106434,1,LEC,TUT,Y,44,2,1,LEC
01/01/2017,106435,1,LEC,TUT,N,18,1,1,TUT
01/01/2017,106435,1,LEC,TUT,Y,18,2,1,LEC
01/01/2017,106436,1,LEC,TUT,N,22,1,3,TUT
01/01/2017,106436,1,LEC,TUT,Y,110,1,2,LEC
01/01/2017,106437,1,WRK,WRK,Y,12,2,4,WRK
01/01/2017,106438,1,LEC,TUT,N,14,1,1,TUT
01/01/2017,106438,1,LEC,TUT,Y,14,1,3,LEC
01/01/2017,106439,1,DST,,N,5,1,1,DST
01/01/2017,106440,1,SEM,SEM,Y,0,2,1,SEM
01/01/2017,106441,1,SEM,SEM,N,20,2,1,SEM
01/01/2017,106442,1,LEC,CLN,N,45,3,5,PRA
01/01/2017,106442,1,LEC,CLN,N,45,3,18,CLN
01/01/2017,106442,1,LEC,CLN,Y,90,2,20,LEC
01/01/2017,106443,1,SEM,SEM,Y,15,2,1,SEM
01/01/2017,106444,1,LEC,CLN,N,8,2,2,TUT
01/01/2017,106444,1,LEC,CLN,N,45,3,2,CLN
01/01/2017,106444,1,LEC,CLN,N,45,3,2,PRA
01/01/2017,106444,1,LEC,CLN,Y,90,2,20,LEC
01/01/2017,106445,1,LEC,,N,20,6,4,SEM
01/01/2017,106445,1,LEC,,N,20,7,1,LEC
01/01/2017,106446,1,CMG,CMG,N,5,3,1,CMG
01/01/2017,106447,1,CMG,CMG,Y,5,3,1,CMG
01/01/2017,106448,1,SEM,SEM,N,20,6,4,SEM
01/01/2017,106449,1,SEM,SEM,N,20,2,1,SEM
01/01/2017,106450,1,SEM,,N,20,2,1,SEM
01/01/2017,106451,1,CMG,CMG,N,5,3,2,CLN
01/01/2017,106451,1,CMG,CMG,N,5,3,10,CMG
01/01/2017,106452,1,CMG,CMG,N,5,3,2,CLN
01/01/2017,106452,1,CMG,CMG,Y,5,3,9,CMG
01/01/2017,106453,1,LEC,TUT,N,20,1,1,TUT
01/01/2017,106453,1,LEC,TUT,Y,20,1,2,LEC
01/01/2017,106458,1,DST,,N,1,1,1,DST
01/01/2017,106459,1,DST,,Y,1,1,1,DST
01/01/2017,106460,1,SEM,SEM,Y,15,1,2,SEM
01/01/2017,106461,1,SEM,SEM,Y,15,2,1,SEM
01/01/2017,106464,1,LEC,,Y,50,3,1,LEC
01/01/2017,106466,1,LEC,,N,50,1,1,LEC
01/01/2017,106466,1,LEC,,N,50,2,1,TUT
01/01/2017,106467,1,LEC,,N,120,1,1,TUT
01/01/2017,106467,1,LEC,,Y,120,2,1,LEC
01/01/2017,106468,1,LEC,,N,40,1,1,TUT
01/01/2017,106468,1,LEC,,Y,40,2,1,LEC
01/01/2017,106469,1,LEC,,N,20,1,1,TUT
01/01/2017,106469,1,LEC,,Y,20,1,3,LEC
01/01/2017,106470,1,LEC,,Y,30,3,1,LEC
01/01/2017,106471,1,LEC,,N,70,1,1,LEC
01/01/2017,106471,1,LEC,,N,70,1,1,SEM
01/01/2017,106471,1,LEC,,N,70,1,1,TUT
01/01/2017,106472,1,LEC,,N,20,2,1,TUT
01/01/2017,106472,1,LEC,,N,80,2,1,PRA
01/01/2017,106472,1,LEC,,Y,200,1,3,LEC
01/01/2017,106473,1,LEC,,N,20,2,1,TUT
01/01/2017,106473,1,LEC,,N,80,2,1,PRA
01/01/2017,106473,1,LEC,,Y,200,1,3,LEC
01/01/2017,106474,1,LEC,,N,20,2,1,TUT
01/01/2017,106474,1,LEC,,N,20,4,1,WRK
01/01/2017,106474,1,LEC,,Y,35,1,3,LEC
01/01/2017,106475,1,LEC,,N,20,2,1,TUT
01/01/2017,106475,1,LEC,,Y,35,1,2,LEC
01/01/2017,106476,1,PRA,,N,12,3,1,WRK
01/01/2017,106476,1,PRA,,N,12,3,3,PRA
01/01/2017,106477,1,PRA,,N,20,4,1,WRK
01/01/2017,106477,1,PRA,,N,35,4,2,PRA
01/01/2017,106478,1,LEC,,N,20,2,1,TUT
01/01/2017,106478,1,LEC,,Y,30,1,2,LEC
01/01/2017,106479,1,LEC,,N,20,2,1,PRA
01/01/2017,106479,1,LEC,,N,20,2,1,TUT
01/01/2017,106479,1,LEC,,Y,30,1,1,LEC
01/01/2017,106480,1,LEC,,N,80,4,1,PRA
01/01/2017,106480,1,LEC,,Y,90,2,1,LEC
01/01/2017,106481,1,LEC,LEC,N,45,5,1,PRA
01/01/2017,106481,1,LEC,LEC,Y,90,2,1,LEC
01/01/2017,106483,1,LEC,LEC,N,25,1,2,SGD
01/01/2017,106483,1,LEC,LEC,Y,500,1,2,LEC
01/01/2017,106484,1,LEC,,N,20,1,1,TUT
01/01/2017,106484,1,LEC,,N,20,1,4,LEC
01/01/2017,106485,1,LEC,,N,20,1,1,TUT
01/01/2017,106485,1,LEC,,N,20,1,3,LEC
01/01/2017,106486,1,LEC,,N,20,1,1,LEC
01/01/2017,106487,1,LEC,,N,20,1,1,LEC
01/01/2017,106488,1,LEC,,N,40,3,1,PRA
01/01/2017,106488,1,LEC,,Y,40,1,3,LEC
01/01/2017,106489,1,LEC,,N,70,1,1,TUT
01/01/2017,106489,1,LEC,,N,70,3,1,PRA
01/01/2017,106489,1,LEC,,Y,70,1,3,LEC
01/01/2017,106490,1,LEC,,N,70,1,1,TUT
01/01/2017,106490,1,LEC,,N,70,3,1,PRA
01/01/2017,106490,1,LEC,,Y,70,1,3,LEC
01/01/2017,106491,1,LEC,,N,70,1,2,TUT
01/01/2017,106491,1,LEC,,N,70,3,1,PRA
01/01/2017,106491,1,LEC,,Y,70,1,3,LEC
01/01/2017,106492,1,LEC,,L,70,2,1,TUT
01/01/2017,106492,1,LEC,,N,70,3,1,PRA
01/01/2017,106492,1,LEC,,Y,70,1,3,LEC
01/01/2017,106493,1,LEC,,N,60,1,1,TUT
01/01/2017,106493,1,LEC,,N,60,4,6,PRA
01/01/2017,106493,1,LEC,,Y,60,1,2,LEC
01/01/2017,106494,1,LEC,,N,70,1,1,TUT
01/01/2017,106494,1,LEC,,N,70,4,1,PRA
01/01/2017,106494,1,LEC,,Y,70,1,3,LEC
01/01/2017,106495,1,LEC,,N,70,1,1,TUT
01/01/2017,106495,1,LEC,,N,70,3,3,PRA
01/01/2017,106495,1,LEC,,Y,70,1,3,LEC
01/01/2017,106496,1,THE,,N,20,0,1,THE
01/01/2017,106497,1,LEC,,N,70,2,1,TUT
01/01/2017,106497,1,LEC,,N,70,6,6,FLD
01/01/2017,106497,1,LEC,,Y,70,1,1,LEC
01/01/2017,106499,1,THE,,N,10,0,1,THE
01/01/2017,106500,1,THE,,N,10,0,1,THE
01/01/2017,106501,1,FLD,,N,20,0,1,FLD
01/01/2017,106502,1,THE,,N,20,0,1,THE
01/01/2017,106503,1,LEC,,N,30,1,1,TUT
01/01/2017,106503,1,LEC,,N,30,3,1,PRA
01/01/2017,106503,1,LEC,,Y,60,2,2,LEC
01/01/2017,106504,1,LEC,LEC,N,20,3,4,PRA
01/01/2017,106504,1,LEC,LEC,N,60,1,2,TUT
01/01/2017,106504,1,LEC,LEC,Y,60,1,2,LEC
01/01/2017,106505,1,LEC,LEC,N,70,1,1,TUT
01/01/2017,106505,1,LEC,LEC,Y,70,1,2,LEC
01/01/2017,106507,1,THE,,N,100,0,1,THE
01/01/2017,106508,1,LEC,,N,70,1,1,TUT
01/01/2017,106508,1,LEC,,N,70,4,1,PRA
01/01/2017,106508,1,LEC,,Y,70,2,1,LEC
01/01/2017,106509,1,LEC,,N,40,1,1,TUT
01/01/2017,106509,1,LEC,,N,40,4,1,PRA
01/01/2017,106509,1,LEC,,Y,40,2,1,LEC
01/01/2017,106510,1,LEC,,N,40,4,1,PRA
01/01/2017,106510,1,LEC,,Y,40,1,2,LEC
01/01/2017,106511,1,LEC,,N,6,4,1,PRA
01/01/2017,106511,1,LEC,,Y,6,1,2,LEC
01/01/2017,106512,1,LEC,,N,15,4,1,PRA
01/01/2017,106512,1,LEC,,Y,15,2,1,LEC
01/01/2017,106513,1,LEC,,N,56,4,1,PRA
01/01/2017,106513,1,LEC,,Y,56,2,1,LEC
01/01/2017,106514,1,LEC,,N,40,2,1,CEX
01/01/2017,106514,1,LEC,,N,40,4,1,PRA
01/01/2017,106514,1,LEC,,Y,40,2,1,LEC
01/01/2017,106515,1,LEC,,N,48,1,1,TUT
01/01/2017,106515,1,LEC,,N,48,1,2,LEC
01/01/2017,106515,1,LEC,,N,48,2,1,PRA
01/01/2017,106516,1,LEC,,N,45,1,1,TUT
01/01/2017,106516,1,LEC,,N,45,2,1,PRA
01/01/2017,106516,1,LEC,,Y,45,2,2,LEC
01/01/2017,106517,1,LEC,,N,35,2,1,COM
01/01/2017,106517,1,LEC,,N,35,2,1,LEC
01/01/2017,106517,1,LEC,,N,35,2,1,PRA
01/01/2017,106518,1,LEC,,N,50,1,1,TUT
01/01/2017,106518,1,LEC,,Y,50,2,1,LEC
01/01/2017,106519,1,LEC,,N,35,2,1,PRA
01/01/2017,106519,1,LEC,,N,70,1,1,TUT
01/01/2017,106519,1,LEC,,Y,70,1,2,LEC
01/01/2017,106521,1,WRK,TUT,N,25,1,1,TUT
01/01/2017,106521,1,WRK,TUT,N,170,1,1,SEM
01/01/2017,106521,1,WRK,TUT,N,170,1,2,LEC
01/01/2017,106521,1,WRK,TUT,Y,50,2,1,WRK
01/01/2017,106522,1,WRK,TUT,N,25,1,1,TUT
01/01/2017,106522,1,WRK,TUT,N,120,1,1,SEM
01/01/2017,106522,1,WRK,TUT,N,120,2,1,LEC
01/01/2017,106522,1,WRK,TUT,Y,45,2,1,WRK
01/01/2017,106523,1,LEC,TUT,N,25,1,1,TUT
01/01/2017,106523,1,LEC,TUT,N,45,2,1,WRK
01/01/2017,106523,1,LEC,TUT,N,90,1,1,SEM
01/01/2017,106523,1,LEC,TUT,N,90,2,1,LEC
01/01/2017,106524,1,LEC,TUT,N,25,1,1,TUT
01/01/2017,106524,1,LEC,TUT,N,40,2,1,WRK
01/01/2017,106524,1,LEC,TUT,N,160,1,1,SEM
01/01/2017,106524,1,LEC,TUT,N,160,2,1,LEC
01/01/2017,106525,1,SEM,TUT,N,25,1,1,TUT
01/01/2017,106525,1,SEM,TUT,N,44,2,1,WRK
01/01/2017,106525,1,SEM,TUT,N,130,2,1,LEC
01/01/2017,106525,1,SEM,TUT,Y,130,1,1,SEM
01/01/2017,106526,1,LEC,TUT,N,25,1,2,TUT
01/01/2017,106526,1,LEC,TUT,N,40,2,1,WRK
01/01/2017,106526,1,LEC,TUT,Y,80,1,1,SEM
01/01/2017,106526,1,LEC,TUT,Y,80,2,1,LEC
01/01/2017,106527,1,LEC,TUT,N,25,1,1,TUT
01/01/2017,106527,1,LEC,TUT,N,50,2,1,WRK
01/01/2017,106527,1,LEC,TUT,N,150,1,1,SEM
01/01/2017,106527,1,LEC,TUT,N,150,2,1,LEC
01/01/2017,106528,1,LEC,TUT,N,25,1,1,TUT
01/01/2017,106528,1,LEC,TUT,N,45,2,1,WRK
01/01/2017,106528,1,LEC,TUT,N,130,1,1,SEM
01/01/2017,106528,1,LEC,TUT,N,130,2,1,LEC
01/01/2017,106529,1,LEC,TUT,N,25,1,1,TUT
01/01/2017,106529,1,LEC,TUT,N,40,2,1,WRK
01/01/2017,106529,1,LEC,TUT,N,80,1,1,SEM
01/01/2017,106529,1,LEC,TUT,N,80,2,1,LEC
01/01/2017,106530,1,SEM,WRK,N,25,1,1,TUT
01/01/2017,106530,1,SEM,WRK,N,45,2,1,WRK
01/01/2017,106530,1,SEM,WRK,N,180,2,1,LEC
01/01/2017,106530,1,SEM,WRK,Y,180,1,1,SEM
01/01/2017,106531,1,SEM,WRK,N,25,1,1,TUT
01/01/2017,106531,1,SEM,WRK,N,50,2,1,WRK
01/01/2017,106531,1,SEM,WRK,N,100,2,1,LEC
01/01/2017,106531,1,SEM,WRK,Y,100,1,1,SEM
01/01/2017,106532,1,SEM,WRK,N,25,1,1,TUT
01/01/2017,106532,1,SEM,WRK,N,45,2,1,WRK
01/01/2017,106532,1,SEM,WRK,N,100,1,1,SEM
01/01/2017,106532,1,SEM,WRK,N,100,2,1,LEC
01/01/2017,106533,1,LEC,STU,N,25,4,1,STU
01/01/2017,106533,1,LEC,STU,N,150,1,1,SEM
01/01/2017,106533,1,LEC,STU,N,150,2,1,LEC
01/01/2017,106534,1,SEM,STU,N,25,4,1,STU
01/01/2017,106534,1,SEM,STU,N,50,2,1,WRK
01/01/2017,106534,1,SEM,STU,N,140,1,1,SEM
01/01/2017,106535,1,LEC,STU,N,25,4,1,STU
01/01/2017,106535,1,LEC,STU,N,100,1,1,SEM
01/01/2017,106535,1,LEC,STU,N,100,2,1,LEC
01/01/2017,106536,1,STU,STU,N,25,6,1,STU
01/01/2017,106536,1,STU,STU,N,110,1,1,SEM
01/01/2017,106537,1,LEC,STU,N,25,4,1,STU
01/01/2017,106537,1,LEC,STU,N,50,3,2,WRK
01/01/2017,106537,1,LEC,STU,N,100,1,1,SEM
01/01/2017,106537,1,LEC,STU,N,100,2,1,LEC
01/01/2017,106538,1,LEC,STU,N,25,4,1,STU
01/01/2017,106538,1,LEC,STU,N,80,1,1,SEM
01/01/2017,106538,1,LEC,STU,N,80,2,1,LEC
01/01/2017,106539,1,LEC,,Y,80,8,4,LEC
